aqs_id_full,geoid,area_land
840999999991,360610029011,0.036194
840999999991,360610006002,0.064678
840999999991,360610041004,0.030922
840999999991,360610006003,0.020959
840999999991,360610006004,0.021493
840999999991,360610030022,0.04143
840999999991,360610043003,0.06955
840999999991,360610018004,0.021687
840999999991,360610008003,0.017334
840999999991,360610008004,0.014371
840999999991,360610006006,0.052254
840999999991,360610031001,0.088496
840999999991,360610016005,0.035682
840999999991,360610029023,0.010482
840999999991,360610029025,0.027455
840999999991,360610021003,0.082411
840999999991,360610033004,0.063224
840999999991,360610008006,0.105814
840999999991,360610016003,0.036846
840999999991,360610015010,0
840999999991,360610025002,0.025738
840999999991,360610016004,0.028874
840999999991,360610018003,0.040671
840999999991,360610008000,0
840999999991,360610041002,0.032684
840999999991,360610030011,0.031204
840999999991,360610049001,0.136615
840999999991,360610018001,0.031191
840999999991,360610036013,0.056579
840999999991,360610014011,0.056638
840999999991,360610049002,0.036368
840999999991,360610027001,0.059282
840999999991,360610006005,0.039715
840999999991,360610014022,0.057077
840999999991,360610008005,0.033697
840999999991,360610029022,0.047697
840999999991,360610030012,0.028722
840999999991,360610025000,0
840999999991,360610016001,0.084532
840999999991,360610018007,0.017675
840999999991,360610029021,0.022983
840999999991,360610008001,0.031489
840999999991,360610041005,0.047114
840999999991,360610002011,0.024882
840999999991,360610055011,0.051576
840999999991,360610041003,0.028939
840999999991,360610047001,0.042747
840999999991,360610006001,0.041307
840999999991,360610014012,0.036867
840999999991,360610025001,0.035945
840999999991,360610043001,0.054068
840999999991,360610002012,0.065351
840999999991,360610033003,0.048621
840999999991,360610029024,0.015213
840999999991,360610031002,0.116473
840999999991,360610029013,0.034461
840999999991,360610033002,0.143992
840999999991,360610029012,0.0744
840999999991,360610021002,0.063081
840999999991,360610037003,0.142392
840999999991,360610018006,0.01665
840999999991,360610015013,0.112827
840999999991,360610025003,0.040388
840999999991,360610033001,0.08584
840999999991,360610036011,0.020483
840999999991,360610036012,0.02275
840999999991,360610015011,0.098114
840999999991,360610055022,0.07113
840999999991,360610045001,0.104948
840999999991,360610021001,0.061166
840999999991,360610041001,0.025999
840999999991,360610036021,0.037938
840999999991,360610030014,0.03085
840999999991,360610041006,0.02562
840999999991,360610043002,0.025621
840999999991,360610047002,0.122673
840999999991,360610014021,0.056843
840999999991,360610030013,0.033374
840999999991,360610006000,0
840999999991,360610018002,0.032631
840999999991,360610018005,0.062459
840999999991,360610016002,0.021447
840999999991,360610015012,0.059871
840999999991,360610025004,0.029446
840999999991,360610008002,0.018003
840999999991,360610036022,0.051073
840999999992,360050093011,0.071362
840999999992,360050050014,0.01962
840999999992,360050123006,0.110927
840999999992,360050093022,0.893176
840999999992,360050093014,0.107526
840999999992,360050117011,0.086067
840999999992,360050123005,0.041788
840999999992,360050131004,0.040398
840999999992,360050127011,0.04089
840999999992,360050089001,0.060574
840999999992,360050119003,0.017103
840999999992,360050024000,0
840999999992,360050050011,0.039012
840999999992,360050085004,0.015443
840999999992,360050115023,0.088039
840999999992,360050119005,0.033834
840999999992,360050050022,0.023491
840999999992,360050093016,0.135531
840999999992,360050028004,0.037864
840999999992,360050121021,0.049643
840999999992,360050052002,0.023898
840999999992,360050093021,0.870256
840999999992,360050050021,0.045659
840999999992,360050089002,0.049717
840999999992,360050159002,0.039969
840999999992,360050093013,0.104757
840999999992,360050050013,0.019649
840999999992,360050119001,0.056548
840999999992,360050119004,0.017987
840999999992,360050028003,0.038424
840999999992,360050123004,0.008811
840999999992,360050028001,0.261929
840999999992,360050028002,0.076371
840999999992,360050121011,0.048195
840999999992,360050127012,0.067828
840999999992,360050052001,0.158791
840999999992,360050159001,0.063632
840999999992,360050117021,1.136797
840999999992,360050093015,0.089185
840999999992,360050093012,0.062407
840999999992,360050085001,0.049332
840999999992,360050087002,0.039038
840999999992,360050115022,0.0431
840999999992,360050119002,0.041527
840999999992,360050087001,0.108388
840999999992,360050123003,0.033182
840999999992,360050085005,0.017208
840999999992,360050087004,0.018316
840999999992,360050024001,0.691445
840999999992,360050087003,0.026936
840999999992,360050129011,0.079585
840999999992,360050115021,0.205156
840999999992,360050087005,0.020896
840999999992,360050050012,0.019608
840999999992,360050117020,0
840999999992,360050117012,0.135623
840999999992,360050121012,0.06742
840999999992,360050125001,0.100794
840999999993,360810621003,0.058569
840999999993,360810659001,0.09189
840999999993,360810625001,0.091875
840999999993,360810621001,0.079657
840999999993,360810623001,0.081729
840999999993,360810633011,0.134735
840999999993,360810633021,0.061911
840999999993,360810637002,0.140968
840999999993,360810635001,0.089887
840999999993,360810635002,0.099573
840999999993,360810657021,0.144106
840999999993,360810621002,0.120046
840999999993,360810657032,0.100449
840999999993,360810613021,0.487033
840999999993,360810637003,0.27002
840999999993,360810657033,0.074376
840999999993,360810561001,2.822179
840999999993,360810619001,0.133043
840999999993,360810623002,0.074927
840999999993,360810627001,0.092414
840999999993,360810655011,0.812085
840999999993,360810619002,0.124815
840999999993,360810633022,0.076828
840999999993,360810657031,0.093626
840999999993,360810637004,0.143472
840999999993,360810629001,0.067896
840999999993,360810625002,0.106904
840999999993,360810641021,2.225376
840999999993,360810629002,0.067344
840999999993,360810639001,0.161402
840999999994,360810837002,0.083107
840999999994,360810837003,0.096386
840999999994,360810809002,0.056862
840999999994,360810809004,0.097516
840999999994,360811227024,0.078502
840999999994,360810837005,0.249668
840999999994,360810799001,0.157354
840999999994,360811215002,0.124338
840999999994,360810779061,0.133393
840999999994,360810779025,0.063434
840999999994,360810803021,0.141035
840999999994,360810809001,0.133416
840999999994,360811227021,0.111951
840999999994,360810779062,0.155682
840999999994,360810837004,0.170889
840999999994,360810837001,0.180731
840999999994,360810803023,0.148379
840999999994,360811227032,0.100055
840999999994,360811227031,0.08629
840999999994,360810803012,0.11688
840999999994,360810803022,0.149214
840999999994,360810809006,0.101528
840999999994,360810809007,0.466752
840999999994,360810793001,0.87407
840999999994,360810809005,0.083399
840999999994,360811227023,0.113859
840999999994,360811227025,0.072885
840999999994,360810803013,0.10853
840999999994,360811211001,0.97972
840999999994,360811227022,0.072543
840999999994,360810779021,0.067673
840999999994,360811215003,0.139847
840999999994,360810809003,0.06177
840999999995,360610070021,0.018566
840999999995,360610109001,0.175741
840999999995,360610095001,0.08608
840999999995,360610072005,0.024222
840999999995,360610091002,0.023009
840999999995,360610103002,0.06661
840999999995,360610094001,0.087386
840999999995,360610068001,0.048993
840999999995,360610097002,0.086447
840999999995,360610080005,0.025502
840999999995,360610058003,0.076519
840999999995,360610074001,0.037877
840999999995,360610080006,0.036805
840999999995,360610121021,0.027668
840999999995,360610072007,0.013088
840999999995,360610113001,0.175653
840999999995,360610119001,0.088724
840999999995,360610082001,0.03677
840999999995,360610092001,0.050085
840999999995,360610103001,0.107858
840999999995,360610115001,0.087821
840999999995,360610096002,0.074384
840999999995,360610125004,0.036811
840999999995,360610072006,0.013118
840999999995,360610078002,0.033890000000000003
840999999995,360610080002,0.012108
840999999995,360610072002,0.038401
840999999995,360610119002,0.088867
840999999995,360610076001,0.100994
840999999995,360610121011,0.045262
840999999995,360610080003,0.024261
840999999995,360610056001,0.086633
840999999995,360610125002,0.033835
840999999995,360610091001,0.021769
840999999995,360610072004,0.03641
840999999995,360610093001,0.04951
840999999995,360610111001,0.08769
840999999995,360610080001,0.049487
840999999995,360610095002,0.085884
840999999995,360610125001,0.087176
840999999995,360610097004,0.022262
840999999995,360610084001,0.050755
840999999995,360610070024,0.017104
840999999995,360610074004,0.012625
840999999995,360610111003,0.04299
840999999995,360610074002,0.036756
840999999995,360610097003,0.023152
840999999995,360610091004,0.046415
840999999995,360610092002,0.110116
840999999995,360610115002,0.087769
840999999995,360610058001,0.048669
840999999995,360610072001,0.013022
840999999995,360610121012,0.043783999999999997
840999999995,360610074005,0.050429
840999999995,360610091003,0.023184
840999999995,360610091005,0.043077
840999999995,360610091006,0.021644
840999999995,360610074003,0.036398
840999999995,360610082003,0.024523
840999999995,360610068006,0.024279
840999999995,360610072003,0.036754
840999999995,360610127002,0.043405
840999999995,360610084002,0.122312
840999999995,360610111002,0.044784
840999999995,360610076002,0.07328
840999999995,360610101001,0.17552
840999999995,360610082002,0.111108
840999999995,360610056002,0.06337
840999999995,360610078001,0.017071
840999999995,360610080004,0.024463
840999999995,360610058002,0.049481
840999999995,360610121022,0.017605
840999999995,360610094002,0.065368
840999999995,360610078004,0.02478
840999999995,360610096001,0.100946
840999999995,360610097001,0.041072
840999999996,360470557001,0.0443
840999999996,360470555001,0.261669
840999999996,360470557002,0.238193
840999999996,360470551001,0.140278
840999999996,360610044001,0.042683
840999999996,360610034001,0.038521
840999999996,360610022011,0.034177
840999999996,360610020002,0.022205
840999999996,360610030022,0.04143
840999999996,360610032003,0.032773
840999999996,360610020000,0
840999999996,360610028004,0.092017
840999999996,360610028001,0.019945
840999999996,360610032001,0.032799
840999999996,360610034002,0.035337
840999999996,360610012001,0.047666
840999999996,360610022021,0.056108
840999999996,360610020001,0.077124
840999999996,360610044000,0
840999999996,360610010011,0.080143
840999999996,360610020003,0.026950000000000002
840999999996,360610012003,0.036076
840999999996,360610032002,0.015771
840999999996,360610010025,0.067319
840999999996,360610010021,0.040446
840999999996,360610030011,0.031204
840999999996,360610032007,0.067615
840999999996,360610028003,0.034427
840999999996,360610014022,0.057077
840999999996,360610044004,0.053757
840999999996,360610024003,0.052983
840999999996,360610026011,0.053344
840999999996,360610034003,0.049691
840999999996,360610044003,0.037255
840999999996,360610026022,0.016711
840999999996,360610022014,0.056232
840999999996,360610022013,0.039102
840999999996,360610032004,0.016816
840999999996,360610026023,0.034854
840999999996,360610024000,0
840999999996,360610010020,0
840999999996,360610044002,0.113064
840999999996,360610010024,0.009732
840999999996,360610010022,0.028951
840999999996,360610010023,0.053234
840999999996,360610028002,0.037237
840999999996,360610032005,0.017438
840999999996,360610026021,0.052125
840999999996,360610012002,0.036855
840999999996,360610030014,0.03085
840999999996,360610030021,0.037102
840999999996,360610022012,0.032157
840999999996,360610014021,0.056843
840999999996,360610030013,0.033374
840999999996,360610032006,0.03447
840999999996,360610024002,0.075138
840999999996,360610044006,0.031007
840999999996,360610010010,0
840999999996,360610024001,0.054216
840999999996,360610026012,0.052703
840999999996,360610034004,0.036708
840999999997,360050027024,0.021661
840999999997,360050019011,0.205007
840999999997,360050025003,0.023409
840999999997,360050025002,0.026458
840999999997,360050025004,0.021737
840999999997,360050027022,0.033737
840999999997,360050051003,0.067958
840999999997,360050039004,0.026702
840999999997,360050043003,0.038688
840999999997,360050041002,0.078284
840999999997,360050033001,0.078317
840999999997,360050043004,0.038094
840999999997,360050041004,0.050659
840999999997,360050051002,0.166265
840999999997,360050041003,0.008306
840999999997,360050043002,0.101984
840999999997,360050037001,0.165973
840999999997,360050027021,0.053858
840999999997,360050023001,0.051911
840999999997,360050023003,0.033231
840999999997,360050039002,0.053069
840999999997,360050019021,0.469741
840999999997,360050027012,0.043299
840999999997,360050025001,0.021713
840999999997,360050027023,0.046205
840999999997,360050033002,0.034761
840999999997,360050039001,0.042693
840999999997,360050033003,0.039307
840999999997,360050025005,0.034175
840999999997,360050039005,0.057142
840999999997,360050039003,0.036604
840999999997,360050027011,0.038285
840999999997,360050063015,0.202289
840999999997,360050019032,0.745115
840999999997,360050051001,0.276222
840999999997,360050023002,0.019503
840999999997,360050065001,0.112953
840999999997,360050041001,0.047483
840999999997,360610192000,0
840999999997,360610192002,0.042338
840999999997,360610194001,0.068295
840999999997,360610192003,0.033663
840999999997,360610240000,0
840999999997,360610242001,0.09704
840999999997,360610240001,0.948963
840999999997,360610242003,0.200739
840999999997,360610242000,0
840999999997,360610192001,0.113849
840999999998,360050241002,0.035559
840999999998,360050147023,0.013164
840999999998,360050209001,0.055352
840999999998,360050395002,0.074238
840999999998,360050231001,0.117143
840999999998,360050241005,0.020191
840999999998,360050147024,0.026162
840999999998,360050227012,0.028517
840999999998,360050215021,0.047872
840999999998,360050381004,0.033733
840999999998,360050227011,0.023095
840999999998,360050235021,0.035685
840999999998,360050213021,0.05357
840999999998,360050233021,0.037195
840999999998,360050225001,0.018635
840999999998,360050225004,0.047291
840999999998,360050229012,0.025133
840999999998,360050243001,0.038402
840999999998,360050233011,0.04704
840999999998,360050227021,0.047372
840999999998,360050369021,0.018855
840999999998,360050229021,0.035575
840999999998,360050215022,0.021664
840999999998,360050229023,0.024581
840999999998,360050381005,0.022156
840999999998,360050147011,0.041236
840999999998,360050147021,0.019172
840999999998,360050177022,0.047627
840999999998,360050223004,0.02869
840999999998,360050229013,0.015191
840999999998,360050235013,0.014793
840999999998,360050229014,0.020135
840999999998,360050215024,0.020999
840999999998,360050227031,0.03866
840999999998,360050177021,0.02282
840999999998,360050395003,0.081601
840999999998,360050243003,0.02077
840999999998,360050167001,0.032864
840999999998,360050379002,0.086258
840999999998,360050209004,0.03514
840999999998,360050395004,0.181094
840999999998,360050233014,0.019037
840999999998,360050379001,0.029326
840999999998,360050225005,0.013529
840999999998,360050225002,0.047014
840999999998,360050369011,0.065213
840999999998,360050235012,0.012024
840999999998,360050209003,0.020252
840999999998,360050209002,0.021723
840999999998,360050225006,0.027721
840999999998,360050233012,0.02547
840999999998,360050177024,0.023906
840999999998,360050235011,0.041383
840999999998,360050235022,0.012985
840999999998,360050229022,0.031445
840999999998,360050169001,0.092914
840999999998,360050235024,0.03062
840999999998,360050379005,0.034899
840999999998,360050223003,0.020675
840999999998,360050241003,0.033746
840999999998,360050215011,0.038734
840999999998,360050379003,0.020322
840999999998,360050233022,0.025382
840999999998,360050215023,0.036066
840999999998,360050167002,0.172973
840999999998,360050219001,0.142939
840999999998,360050251003,0.036083
840999999998,360050221021,0.032519
840999999998,360050147022,0.057808
840999999998,360050171001,0.174588
840999999998,360050375043,0.058465
840999999998,360050379004,0.020526
840999999998,360050215025,0.029126
840999999998,360050217003,0.051932
840999999998,360050223001,0.022523
840999999998,360050229015,0.029798
840999999998,360050233013,0.027565
840999999998,360050241004,0.014808
840999999998,360050179021,0.046625
840999999998,360050243002,0.067879
840999999998,360050165001,0.196842
840999999998,360050381006,0.053997
840999999998,360050241001,0.030357
840999999998,360050251007,0.02228
840999999998,360050243004,0.023381
840999999998,360050217004,0.01975
840999999998,360050163001,0.586021
840999999998,360050245011,0.03907
840999999998,360050217002,0.020295
840999999998,360050235023,0.01695
840999999998,360050381003,0.012614
840999999998,360050225003,0.025832
840999999998,360050227013,0.065581
840999999998,360050213011,0.020868
840999999998,360050179023,0.015696
840999999998,360050177023,0.046553
840999999998,360050223002,0.020877
840999999998,360050229011,0.031636
840999999998,360050217001,0.069533
840999999999,360810154001,0.072218
840999999999,360810192002,0.071876
840999999999,360810198003,0.06284
840999999999,360810154002,0.077926
840999999999,360810174002,0.101098
840999999999,360810204002,0.091647
840999999999,360810208001,0.231125
840999999999,360810158011,0.107402
840999999999,360810170002,0.103036
840999999999,360810158023,0.092711
840999999999,360810190002,0.0917
840999999999,360810152001,0.090339
840999999999,360810192001,0.12917
840999999999,360810164001,0.089488
840999999999,360810158021,0.089617
840999999999,360810158022,0.096077
840999999999,360810206001,0.148614
840999999999,360810164002,0.108335
840999999999,360810172001,0.101141
840999999999,360810202001,0.153117
840999999999,360810208002,0.312129
840999999999,360810198002,0.085979
840999999999,360810254012,0.121522
840999999999,360810196001,0.127926
840999999999,360810204001,0.194997
840999999999,360810170001,0.114425
840999999999,360810260002,0.091794
840999999999,360810142022,0.41521
840999999999,360810148001,0.157056
840999999999,360810158012,0.099593
840999999999,360810194001,0.142196
840999999999,360810194002,0.163701
840999999999,360810158013,0.088614
840999999999,360810198001,0.0589
840999999999,360810174001,0.089476
840999999999,360810150001,0.070698
840999999999,360810152002,0.094956
840999999999,360810156002,0.127305
840999999999,360810172002,0.089923
840999999999,360810254011,0.1305
840999999999,360810196002,0.094971
840999999999,360810156001,0.082171
840999999910,360810837002,0.083107
840999999910,360810837003,0.096386
840999999910,360810809002,0.056862
840999999910,360810809004,0.097516
840999999910,360811227024,0.078502
840999999910,360810837005,0.249668
840999999910,360810799001,0.157354
840999999910,360811215002,0.124338
840999999910,360810779061,0.133393
840999999910,360810779025,0.063434
840999999910,360810803021,0.141035
840999999910,360810809001,0.133416
840999999910,360811227021,0.111951
840999999910,360810779062,0.155682
840999999910,360810837004,0.170889
840999999910,360810837001,0.180731
840999999910,360810803023,0.148379
840999999910,360811227032,0.100055
840999999910,360811227031,0.08629
840999999910,360810803012,0.11688
840999999910,360810803022,0.149214
840999999910,360810809006,0.101528
840999999910,360810809007,0.466752
840999999910,360810793001,0.87407
840999999910,360810809005,0.083399
840999999910,360811227023,0.113859
840999999910,360811227025,0.072885
840999999910,360810803013,0.10853
840999999910,360811211001,0.97972
840999999910,360811227022,0.072543
840999999910,360810779021,0.067673
840999999910,360811215003,0.139847
840999999910,360810809003,0.06177
840999999911,360470191003,0.052248
840999999911,360470527006,0.021489
840999999911,360470529001,0.049086
840999999911,360470523001,0.03432
840999999911,360470545001,0.023005
840999999911,360470527005,0.03458
840999999911,360470525001,0.098872
840999999911,360470527003,0.038272
840999999911,360470527002,0.02102
840999999911,360470533005,0.060272
840999999911,360470533004,0.034851
840999999911,360470535004,0.045489
840999999911,360470511002,0.053657
840999999911,360470191002,0.068476
840999999911,360470255001,0.069283
840999999911,360471237002,0.077467
840999999911,360470545006,0.038014
840999999911,360471237001,0.089464
840999999911,360470549002,0.151012
840999999911,360470191001,0.133073
840999999911,360470211002,0.11231
840999999911,360470523002,0.03195
840999999911,360470531021,0.047266
840999999911,360470539002,0.055682
840999999911,360470545005,0.032719
840999999911,360470547001,0.042181
840999999911,360470513004,0.071568
840999999911,360470491001,0.045121
840999999911,360470533001,0.03493
840999999911,360470531022,0.035678
840999999911,360470535002,0.02878
840999999911,360470549001,0.04443
840999999911,360470527004,0.029531
840999999911,360470533002,0.031307
840999999911,360470545002,0.026009
840999999911,360470193002,0.031546
840999999911,360470529002,0.063288
840999999911,360470525002,0.025272
840999999911,360470235002,0.061197
840999999911,360470531012,0.052517
840999999911,360470527007,0.022745
840999999911,360470529003,0.062533
840999999911,360470533003,0.031791
840999999911,360470535003,0.030717
840999999911,360470537002,0.117199
840999999911,360470543001,0.955334
840999999911,360470545003,0.036069
840999999911,360470241001,0.128808
840999999911,360470193001,0.072028
840999999911,360470509001,0.071999
840999999911,360470523003,0.038476
840999999911,360470547003,0.101964
840999999911,360470551004,0.021779
840999999911,360470545004,0.011951
840999999911,360470257003,0.080327
840999999911,360470547002,0.02595
840999999911,360471237003,0.154429
840999999911,360470511001,0.052508
840999999911,360470537001,0.050255
840999999911,360470211003,0.098154
840999999911,360470255002,0.069349
840999999911,360470535001,0.025378
840999999911,360470531011,0.026316
840999999911,360470507001,0.174429
840999999911,360470527001,0.022365
840999999911,360470539001,0.045699
840999999911,360470509002,0.069789
840999999911,360610010010,0
840999999912,360470527006,0.021489
840999999912,360470513002,0.030581
840999999912,360470529001,0.049086
840999999912,360470523001,0.03432
840999999912,360470545001,0.023005
